mrna_id,Pfs1,Pfs10,Pfs11,Pfs12,Pfs13,Pfs14,Pfs15,Pfs16,Pfs2,Pfs3,Pfs4,Pfs5,Pfs6,Pfs7,Pfs8,Pfs9
ca2579b2-8be5-4f1f-858d-c482bdae59c7,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
ca5eb87c-0b3f-4a5b-a526-4eecd12d22d1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0
cabee5fa-1462-4d04-a217-03003030c535,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1
cc00b05a-7e68-45c3-a4b8-4de213036140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cc49fb44-5f9b-4e68-858b-0c8916b76f08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cccf2eb3-13f4-4ee0-9d31-a50912674687,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0
cccff4fb-c882-4d52-a7a9-ec46b1e0d93c,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0
cd3d9030-c6bd-492b-bc9a-3b6f1c0190f7,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0
cd580412-874b-47d9-b2f7-8ab008f695f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cdd72c8c-5c41-4352-8257-6f99c470b99b,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
cdd7c033-b66b-4a6f-9708-0feb91bde7d7,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
ce67ba74-d4c5-483e-a565-4af5d4c3d1a7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
cebaf8b7-de68-4c14-93b5-78e8701a16de,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1
cf685a7a-d95a-4582-8e39-e018196d9a19,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0
cf85b20c-cd43-463f-9ac7-5f609b5ebbdc,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
cfb3e19e-ed6b-4619-a239-a739e5eba011,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0
d0137d01-c131-4896-a48e-cc245f9aa781,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1
d084d722-b180-4f59-a788-aa516a213c90,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1
d0c64e77-263b-4ff4-a053-385f8492b0d3,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1
d102118c-150e-4b99-981b-e237346d2af9,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1
d1213fcd-4f4e-41a0-81b2-c0f5e8882fc2,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0
d2262839-cae8-4670-b591-64f8867e702a,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
d23db02f-160d-4ca3-9ec6-d60e3a59366b,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0
d29f4dbc-75b6-4819-9847-328d3de1925f,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0
d31ea0d2-5dbf-43ce-b18c-8ed5c8f6c4ed,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
d3396386-efc3-4c5c-bc37-c98c071709ad,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
d3c223c0-b905-44d5-87ea-d3faaddf31a3,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
d4fa42f8-ed1b-47c1-9910-f7ede7b64787,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
d5b046de-195e-4a90-9fb3-3adacb1f1411,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0
d6074c11-8241-4fe1-a4d8-72eea3efd3bc,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1
d67456ee-516d-489f-a679-82c7e38ddbeb,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1
d682d133-0282-40e5-accb-96895e5cf98d,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
d68a17b7-df45-4a4b-8f57-69f0de11b722,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
d71cb9aa-3ec8-4697-8267-eac650e684cf,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
d894e82e-ae51-4c19-9b92-96099674df43,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
d96849c6-9238-43b7-b1d9-1465070595d3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
d973a7ce-d2c8-4f55-a044-266107483831,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1
da215552-2256-4c59-8510-aced66b4f751,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1
da3f0b17-c548-4357-a9bf-f570ae5915f9,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0
da8b8200-9579-4129-ae2c-6006c16acb34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
da999b1f-b257-407d-8d28-94c7c59fb820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daca2b37-f690-450f-8815-0161174429d5,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0
db0a4d8f-1d1c-4760-afca-12dea2b41bd3,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1
db147afe-3381-4852-84a9-79b8a71b92e8,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1
db7538c7-e2d5-417b-b16b-ea21681dd995,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1
db7afd23-b0d3-42a2-b5fc-7ae27309507e,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1
db85a228-409e-4528-af8f-af18db8d3f31,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0
db9552fd-ac7a-40aa-bd73-26c5705ad09c,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
dbb2d21d-119d-4eb5-aa91-0a61791276d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc315591-470b-4012-9262-412f5c73c8c5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
dcd35fad-bd03-434d-9aa2-007ede0903f8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
de2223b5-7480-438d-b840-d3fc8f2623ff,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
dec05731-d9b1-43ec-bf69-b0d3b9f7db41,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1
df2efb90-8c2f-4b64-ac0e-31adb4a9bccd,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1
df3d287e-66c6-4dbe-a151-6e531af9e184,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0
df8f7eb1-e626-45f1-bf3c-76145c661591,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0
dffa0a2c-5502-4f31-9d6b-6672fd34c0ab,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0
e0db140a-4242-4b59-a476-7d847978cf7e,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
e1a316ac-0cb1-4692-80f2-57cc70580950,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
e2400c26-8903-4807-bf76-bffc7c5ec646,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0
e274dc49-79cb-4da7-8cc1-606bf4c12736,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
e2bcd759-333b-4ff5-a9b5-b648dee2030e,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
e4e25d2d-f1c8-4107-b6d7-db72e5379711,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0
e50dea03-a3de-43f9-9d3d-c0fa0705b82f,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1
e5b86326-9970-4321-8305-fdd70d7f7238,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
e7177da9-89e7-49d7-adc4-0bd6e8636ecc,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0
e76fe23d-05cf-4408-8c44-47ea2e6c2daf,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1
e787933d-7fe4-4cce-816c-9a22f7d04e21,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
e7a858da-470a-45e8-a00d-839c039d177b,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0
e7aa1541-0c4a-4658-bb28-ebf6cba39dd0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1
e883ab36-47c7-442c-a87a-85344fcdb0c0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
e8843745-34b2-45bd-8b96-74c209053382,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
e8f6c926-4731-4640-8549-a5915b47c1a3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
e928662a-5ed0-4a4a-9548-43d358a73932,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
e945906c-cdeb-4acc-ab91-c927b7a159f4,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
e9738af8-727a-4955-94e4-43a4524bc624,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
e9ca7203-f109-43fa-80a9-fea613af493e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eaa6380b-859d-49d3-bb55-ba4fe5f5516a,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
eacb7b05-0ecb-4fbb-8f4b-06259f78c205,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1
eadebe0f-0505-4016-9069-654b81f41032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eae8cdc5-0876-450d-a6bf-9cf0193bd22f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ebfbbf5d-e4ec-4971-a6ad-cb4fc5caf8c4,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1
ec6df746-db31-42ec-a030-b67889d35a93,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0
ec7164c1-937f-4e2f-aa51-8f095c899537,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1
ecdab192-55d1-464b-803a-d2fe9f4b06fb,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
ed3913f3-dadf-4221-8e54-06f9e56c592f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed4caea2-1fa1-49d1-a59e-d4ff7f2f5555,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1
ed4e1304-f1f9-4a3b-b51a-ee70ee5067ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edac605b-09cc-46d7-8cdf-59a4274e631c,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ee9f25bd-fb27-4543-80c4-040755cd9d4f,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1
ef004967-0dfb-4d71-81d1-ce74200f1819,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
ef46022b-a829-41ce-b8af-c54791d63221,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1
ef4f88c3-8f65-4323-99c7-03b36e49ee4a,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1
efec54d8-2d03-4559-b2f5-4093a135f26b,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
efecb9fe-8974-4bdf-9ec8-e20fd58276b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
f002f30e-2b61-4beb-8ef5-ed23e5ae5d3f,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0
f073b0b3-4081-4360-8dbf-9e27bf8e6007,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
f1c5e1a6-3be2-4ddd-857d-8f492f3233d5,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1
f3489cfa-8ad9-474e-b7e7-1308cebbbf0d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f34fc567-b61f-4ff2-b3d2-53d34cd71f15,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0
f380551e-9217-4714-b9cb-d9570360601d,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0
f3d28153-1324-496f-87b5-70b56116058e,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0
f45af1d4-16df-43ad-9b5b-6d1f49e6d8c0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1
f5141495-293a-4201-bbf8-5cc7026aedb8,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0
f5d0a6ac-752f-4fc8-9d43-3fcd5d8e61c4,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
f5ff79a6-b2e9-4967-8e1b-410355e92cb2,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0
f639a9fb-4205-412d-b845-76b3e789899c,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
f640d217-ef76-4dc6-8437-799a91ed46ef,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0
f673dfb6-1f21-416e-acb4-180c98286b00,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
f67b895e-4e89-4ade-ba00-c4a30fd65cb3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
f6dde4e3-0fd8-4f06-9b60-eb8678b33341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f70ef1de-2479-4c23-ada2-49b04694d970,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
f711b49d-d359-402a-8770-883b5e3737df,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
f78820ac-fbe4-4891-a0ea-56562529c795,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1
f79490b1-aeec-4327-9388-196b62d4ab80,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0
f809aeb4-6a04-4638-aee6-a0930ca9d607,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0
fa3cecd9-0c52-46c0-87f3-8fd6dc98f15a,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
faa90b66-a1ad-4e15-a3b3-a2e33f9012ec,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
faaaa17d-6c90-47ad-b21c-0307f395f0a7,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
fae5127f-db3f-47e3-a008-a73204edc57b,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1
fb297002-4cf2-4e6e-a5ea-d2447d26dd9d,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1
fbbd5388-e0f8-4d07-9b51-9043d1617636,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
fc8c4f76-c6ab-4162-abed-70ff1f4a0851,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0
fc95ef1e-b55c-4bf0-ac43-cf2e6a19486a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fdcb84f7-4a98-4aec-b994-a1e6e5cd7b08,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0
febd78db-1b83-4161-83e4-72d220a5c20b,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0
